Daytime/evening_attendance_,Admission_grade,Displaced,Educational_special_needs,Debtor,Tuition_fees_up_to_date,Gender,Scholarship_holder,International,Curricular_units_1st_sem_(credited),Curricular_units_1st_sem_(enrolled),Curricular_units_1st_sem_(evaluations),Curricular_units_1st_sem_(approved),Curricular_units_1st_sem_(grade),Curricular_units_1st_sem_(without_evaluations),Curricular_units_2nd_sem_(credited),Curricular_units_2nd_sem_(enrolled),Curricular_units_2nd_sem_(evaluations),Curricular_units_2nd_sem_(approved),Curricular_units_2nd_sem_(grade),Curricular_units_2nd_sem_(without_evaluations),Unemployment_rate,Inflation_rate,GDP,Marital_status_1,Marital_status_2,Marital_status_3,Marital_status_4,Marital_status_5,Marital_status_6,Application_mode_1,Application_mode_2,Application_mode_5,Application_mode_7,Application_mode_10,Application_mode_15,Application_mode_16,Application_mode_17,Application_mode_18,Application_mode_26,Application_mode_27,Application_mode_39,Application_mode_42,Application_mode_43,Application_mode_44,Application_mode_51,Application_mode_53,Application_mode_57,Course_33,Course_171,Course_8014,Course_9003,Course_9070,Course_9085,Course_9119,Course_9130,Course_9147,Course_9238,Course_9254,Course_9500,Course_9556,Course_9670,Course_9773,Course_9853,Course_9991,Nacionality_1,Nacionality_2,Nacionality_6,Nacionality_11,Nacionality_13,Nacionality_14,Nacionality_17,Nacionality_21,Nacionality_22,Nacionality_24,Nacionality_25,Nacionality_26,Nacionality_32,Nacionality_41,Nacionality_62,Nacionality_100,Nacionality_101,Nacionality_103,Nacionality_105,Nacionality_108,Nacionality_109,Father's_occupation_195,is_application_order_1,is_application_order_2,is_application_order_3_or_more,is_sem1_grade_0,is_sem2_grade_0,approval_rate_sem1,approval_rate_sem2,grade_delta,Progress_Lag,mother_qual_level,mother_qual_lvl_0,mother_qual_lvl_1,mother_qual_lvl_2,mother_qual_lvl_3,mother_qual_lvl_4,mother_qual_lvl_5,father_qual_level,father_qual_lvl_0,father_qual_lvl_1,father_qual_lvl_2,father_qual_lvl_3,father_qual_lvl_4,father_qual_lvl_5,prev_qual_level,prev_qual_lvl_0,prev_qual_lvl_1,prev_qual_lvl_2,prev_qual_lvl_3,prev_qual_lvl_4,prev_qual_lvl_5,age_lt20,age_20_25,age_25_35,age_35plus,financial_risk,Target,Target_str
1,-1.0758099298421806,1,0,0,0,0,0,0,-0.3008130582498372,-0.109105147316254,1.124996887534308,-0.2283858706856607,0.0741626735395542,-0.1992730314841147,-0.2824423108896146,-0.1057260041908648,1.250589729939264,-0.8080500236726174,0.2437122658678595,-0.199440991148615,0.4256954122332026,1.7879738048661231,-0.7498720732409514,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.0854814441684525,-0.8540219307186782,0.3150866574002886,6,0.0085059014505731,0,0,1,0,0,0,-0.4471141916110865,0,1,0,0,0,0,-0.1733355054584742,0,0,0,1,0,0,1,0,0,0,1,0,Dropout
1,0.6644778176485825,1,0,0,1,0,0,0,0.1228727009661067,-0.109105147316254,0.4070587863007005,0.4180498886958897,0.2216474181070446,1.248319565044167,-0.2824423108896146,-0.1057260041908648,1.757238902581325,0.518903690034754,0.0277904397843475,-0.199440991148615,0.8762220667652447,-1.1052215545807416,0.347199421388147,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.8272466619352101,0.8869818269952736,-0.3213336137462139,0,1.8004158070379674,0,0,0,0,0,1,1.4536223718297658,0,0,0,0,1,0,-0.1733355054584742,0,0,0,1,0,0,1,0,0,0,0,1,Enrolled
1,1.9075404944276997,1,0,0,1,0,0,0,2.2413014970458267,2.310349347556467,1.124996887534308,2.3573571668405413,0.3494675300655368,-0.1992730314841147,1.8027054294118536,2.171449470689305,0.9972651436182336,1.8458574037421256,0.4792633488680545,-0.199440991148615,-1.0009723271182625,0.1243864731841758,1.545606837207885,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.8272466619352101,0.6495722236706438,0.2783881069016967,1,1.8004158070379674,0,0,0,0,0,1,2.08720122631005,0,0,0,0,0,1,-0.1733355054584742,0,0,0,1,0,0,1,0,0,0,0,0,Dropout
1,-1.0758099298421806,1,0,1,0,0,0,0,-0.3008130582498372,0.2941372684958662,0.167746085889498,-1.5212573894487618,-2.1971023927998017,-0.1992730314841147,-0.2824423108896146,-0.1057260041908648,-0.522682374307949,-1.471526880526303,-1.963488622985818,-0.199440991148615,-0.1750067938095195,-0.454252598705197,0.8891263042772198,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,-1.9109376563757776,-1.724523809575654,0.1420792050497829,13,0.0085059014505731,0,0,1,0,0,0,-1.0806930460913706,1,0,0,0,0,0,-0.1733355054584742,0,0,0,1,0,0,0,1,0,0,1,0,Dropout
0,-0.4749963027322748,0,0,0,0,0,0,0,4.359730293125547,3.520076594992828,1.6036222883567128,2.3573571668405413,0.263434762401167,-0.1992730314841147,3.887853169713322,3.0823196606413727,1.5039143162602946,1.18238054688844,0.1957296378493013,-0.199440991148615,-0.2876384574425296,0.1243864731841758,0.7657608350016585,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.2796097982730127,-0.1174434178396984,-0.0885973980842243,8,-0.5887974004118917,0,1,0,0,0,0,0.1864646628691975,0,0,1,0,0,0,-0.1733355054584742,0,0,0,1,0,0,0,0,0,1,1,0,Dropout
0,-1.863082958468955,0,0,1,1,0,0,0,-0.3008130582498372,-0.109105147316254,0.167746085889498,0.4180498886958897,0.2462282088682933,-0.1992730314841147,-0.2824423108896146,-0.1057260041908648,-0.2693577879869185,0.518903690034754,0.1477470098307431,-0.199440991148615,-1.4890428695279747,0.9923450810182352,0.1401216693898834,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.8272466619352101,0.8869818269952736,-0.1462665488677265,0,-1.1861007022743564,1,0,0,0,0,0,-1.0806930460913706,1,0,0,0,0,0,-2.00787205126778,0,0,1,0,0,0,0,0,0,1,1,2,Graduate
1,0.8992785454846383,0,0,1,0,0,0,0,0.9702442193979948,0.2941372684958662,0.646371486711903,-0.551603750376436,0.3494675300655368,-0.1992730314841147,1.2814184943364866,0.3497090907851691,0.2372913846551423,-0.4763115952457745,0.2757006845468981,-0.199440991148615,0.8762220667652447,-1.1052215545807416,0.347199421388147,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.7374300913853544,-0.6053071081881136,-0.0885973980842249,8,0.6058092033130379,0,0,0,1,0,0,0.8200435173494817,0,0,0,1,0,0,3.495737586160138,0,0,0,0,0,1,0,0,1,0,1,0,Dropout
0,0.2086881694962399,0,0,0,1,0,0,0,1.8176157378298827,1.5038645159322268,0.646371486711903,1.710921407458991,0.7555421934413611,-0.1992730314841147,2.3239923644872205,1.7160143757132709,0.4906159709761728,1.8458574037421256,0.761924648468288,-0.199440991148615,0.4256954122332026,1.7879738048661231,-0.7498720732409514,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.8272466619352101,0.8869818269952736,0.1074777145796813,0,-1.1861007022743564,1,0,0,0,0,0,-1.0806930460913706,1,0,0,0,0,0,3.495737586160138,0,0,0,0,0,1,0,0,0,1,0,2,Graduate
1,-1.863082958468955,0,0,0,0,0,0,0,-0.3008130582498372,0.6973796843079865,0.646371486711903,0.0948320090051144,0.2459529040117674,5.591097354629013,-0.2824423108896146,0.8051441857612031,0.7439405572972032,0.1871652616079112,0.3074331958765049,5.107788752258739,-0.8132528877299118,-1.466870974511599,-1.3755112388527264,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.1995724574314103,-0.0923327867188242,0.1420792050497829,6,-1.1861007022743564,1,0,0,0,0,0,-1.0806930460913706,1,0,0,0,0,0,-2.00787205126778,0,0,1,0,0,0,0,0,0,1,1,0,Dropout
1,-1.4418228291160324,0,0,0,1,0,0,0,-0.3008130582498372,-0.5123475631283743,1.124996887534308,-0.8748216300672113,-0.1323159688549327,1.248319565044167,-0.2824423108896146,-0.5611610991668988,0.4906159709761728,-1.471526880526303,-1.963488622985818,-0.199440991148615,-0.8132528877299118,-1.466870974511599,-1.3755112388527264,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,-0.8156639290513825,-1.724523809575654,-3.3180698419603294,8,0.0085059014505731,0,0,1,0,0,0,1.4536223718297658,0,0,0,0,1,0,-0.1733355054584742,0,0,0,1,0,0,0,1,0,0,0,0,Dropout
0,1.6865515741114128,0,0,0,1,0,0,0,-0.3008130582498372,-0.5123475631283743,-0.7895047157553119,0.0948320090051144,0.280641315934041,-0.1992730314841147,-0.2824423108896146,-0.5611610991668988,-0.522682374307949,0.1871652616079112,0.2629053170752827,-0.199440991148615,-1.4890428695279747,0.9923450810182352,0.1401216693898834,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.8272466619352101,0.8869818269952736,0.0036732431693783,0,0.0085059014505731,0,0,1,0,0,0,0.1864646628691975,0,0,1,0,0,0,-0.1733355054584742,0,0,0,1,0,0,0,0,1,0,0,2,Graduate
1,-0.9169741433648492,1,0,1,0,0,0,0,-0.3008130582498372,0.2941372684958662,0.646371486711903,0.0948320090051144,0.3219370444129383,-0.1992730314841147,-0.2824423108896146,0.3497090907851691,1.250589729939264,-1.471526880526303,-1.963488622985818,-0.199440991148615,0.3130637486001926,-0.5265824826913685,0.7877903830865802,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0449082852749279,-1.724523809575654,-4.079302632302554,9,0.0085059014505731,0,0,1,0,0,0,-1.0806930460913706,1,0,0,0,0,0,-0.1733355054584742,0,0,0,1,0,0,1,0,0,0,1,0,Dropout
1,-0.7236088380880977,1,0,0,1,0,0,0,-0.3008130582498372,-0.5123475631283743,-0.3108793149329069,-0.551603750376436,0.1429888876710499,-0.1992730314841147,-0.2824423108896146,-0.5611610991668988,-0.7760069606289794,-0.1445731668189316,0.1957296378493013,-0.199440991148615,-1.4890428695279747,0.9923450810182352,0.1401216693898834,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.2680270653891851,0.3646806996810882,0.1132446296580318,3,-1.1861007022743564,1,0,0,0,0,0,-1.0806930460913706,1,0,0,0,0,0,-0.1733355054584742,0,0,0,1,0,0,0,1,0,0,0,0,Dropout
0,-0.4819022064921583,0,0,0,1,0,0,0,3.936044533909602,3.923319010804948,3.757436592057535,2.680575046531316,0.6618326557392481,-0.1992730314841147,3.3665662346379546,2.171449470689305,1.757238902581325,1.5141189753152826,0.4463055841684385,-0.199440991148615,1.476924272807967,1.1370048489905784,-1.7896667428492534,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.3138371022518999,0.4121626203460142,-0.3044870394788734,5,1.8004158070379674,0,0,0,0,0,1,2.08720122631005,0,0,0,0,0,1,3.495737586160138,0,0,0,0,0,1,1,0,0,0,0,0,Dropout
1,-0.3437841312944786,0,0,0,1,0,0,0,-0.3008130582498372,0.6973796843079865,-0.0715666145217044,0.741267768386665,0.3658874982940508,-0.1992730314841147,-0.2824423108896146,0.8051441857612031,-0.016033201665888,0.8506421184615969,0.4189174047470522,-0.199440991148615,-0.2876384574425296,0.1243864731841758,0.7657608350016585,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.4849736221463366,0.5605436224239077,0.1420792050497829,2,0.6058092033130379,0,0,0,1,0,0,0.1864646628691975,0,0,1,0,0,0,-0.1733355054584742,0,0,0,1,0,0,0,1,0,0,0,2,Graduate
1,-0.6821734155287943,0,0,0,1,0,0,0,-0.3008130582498372,-0.5123475631283743,-0.3108793149329069,-0.551603750376436,0.4182937441970322,-0.1992730314841147,-0.2824423108896146,-0.5611610991668988,-0.522682374307949,-0.1445731668189316,0.4836254059606505,1.1273664447032237,-1.4890428695279747,0.9923450810182352,0.1401216693898834,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.2680270653891851,0.3646806996810882,0.1709137804415341,3,0.6058092033130379,0,0,0,1,0,0,0.1864646628691975,0,0,1,0,0,0,-0.1733355054584742,0,0,0,1,0,0,0,1,0,0,0,1,Enrolled
1,-0.4266549764130867,1,0,0,1,0,0,0,-0.3008130582498372,0.6973796843079865,0.646371486711903,0.741267768386665,0.393319660783604,-0.1992730314841147,-0.2824423108896146,0.8051441857612031,0.7439405572972032,0.8506421184615969,0.444416744208343,-0.199440991148615,-0.2876384574425296,0.1243864731841758,0.7657608350016585,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.4849736221463366,0.5605436224239077,0.1420792050497829,2,0.0085059014505731,0,0,1,0,0,0,0.1864646628691975,0,0,1,0,0,0,-0.1733355054584742,0,0,0,1,0,0,1,0,0,0,0,2,Graduate
1,0.9959611981230144,1,0,0,1,0,0,0,-0.3008130582498372,-0.109105147316254,0.8856841871231055,-0.551603750376436,0.4871199583285279,-0.1992730314841147,-0.2824423108896146,-0.1057260041908648,1.250589729939264,-0.8080500236726174,0.7235385460534415,-0.199440991148615,-0.8132528877299118,-1.466870974511599,-1.3755112388527264,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.5418454972202837,-0.8540219307186782,0.4880941097507942,7,-1.1861007022743564,1,0,0,0,0,0,0.1864646628691975,0,0,1,0,0,0,-0.1733355054584742,0,0,0,1,0,0,1,0,0,0,0,0,Dropout
1,-1.1724925824805563,0,0,1,0,0,0,0,-0.3008130582498372,-0.109105147316254,-0.5501920153441094,-1.5212573894487618,-2.1971023927998017,-0.1992730314841147,-0.2824423108896146,-0.1057260041908648,-0.522682374307949,-1.471526880526303,-1.963488622985818,-0.199440991148615,-0.1750067938095195,-0.454252598705197,0.8891263042772198,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,-1.9109376563757776,-1.724523809575654,0.1420792050497829,12,-1.1861007022743564,1,0,0,0,0,0,-1.0806930460913706,1,0,0,0,0,0,-0.1733355054584742,0,0,0,1,0,0,0,0,0,1,1,0,Dropout
0,-0.4819022064921583,0,0,0,0,0,0,0,3.5123587746936584,2.310349347556467,0.8856841871231055,1.3877035277682157,0.3265254586883709,2.695912161572449,4.409140104788689,2.626884565665339,0.9972651436182336,1.5141189753152826,0.5316080339792087,-0.199440991148615,-0.8132528877299118,-1.466870974511599,-1.3755112388527264,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.1427005823574631,0.2341054178525417,0.4112019087061259,6,-1.1861007022743564,1,0,0,0,0,0,-1.0806930460913706,1,0,0,0,0,0,3.495737586160138,0,0,0,0,0,1,0,0,0,1,1,0,Dropout
1,-0.4680903989723902,0,0,0,1,0,0,0,-0.3008130582498372,-0.5123475631283743,0.4070587863007005,0.0948320090051144,0.5461138561555243,-0.1992730314841147,-0.2824423108896146,-0.5611610991668988,-0.016033201665888,0.1871652616079112,0.5316080339792087,-0.199440991148615,0.4256954122332026,1.7879738048661231,-0.7498720732409514,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.8272466619352101,0.8869818269952736,0.0432178037066366,0,0.6058092033130379,0,0,0,1,0,0,-1.0806930460913706,1,0,0,0,0,0,-0.1733355054584742,0,0,0,1,0,0,1,0,0,0,0,2,Graduate
0,0.7887840853264949,0,0,0,1,1,0,0,-0.3008130582498372,-0.5123475631283743,-0.3108793149329069,-0.551603750376436,0.2118151018025453,-0.1992730314841147,-0.2824423108896146,-0.5611610991668988,-0.016033201665888,-1.13978845209946,0.1477470098307431,-0.199440991148615,-1.4890428695279747,0.9923450810182352,0.1401216693898834,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.2680270653891851,-1.2022226822614683,-0.0885973980842243,6,-1.1861007022743564,1,0,0,0,0,0,0.8200435173494817,0,0,0,1,0,0,-2.00787205126778,0,0,1,0,0,0,0,0,1,0,0,0,Dropout
1,1.5898689214730366,0,0,0,1,1,1,0,-0.3008130582498372,-0.109105147316254,0.167746085889498,0.4180498886958897,0.6018303152143539,-0.1992730314841147,-0.2824423108896146,-0.1057260041908648,-0.2693577879869185,0.518903690034754,0.467631196621131,-0.199440991148615,0.8762220667652447,-1.1052215545807416,0.347199421388147,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.8272466619352101,0.8869818269952736,-0.1654895991288938,0,-1.1861007022743564,1,0,0,0,0,0,0.1864646628691975,0,0,1,0,0,0,1.6612010403508315,0,0,0,0,1,0,0,1,0,0,0,2,Graduate
1,-0.3575959388142468,1,0,0,1,1,0,0,-0.3008130582498372,-0.109105147316254,-0.5501920153441094,0.4180498886958897,0.5215330653942757,-0.1992730314841147,-0.2824423108896146,-0.1057260041908648,-0.016033201665888,0.518903690034754,0.4219334556510757,-0.199440991148615,1.7397314879516577,-0.6712422506637118,-0.4062111231161736,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8272466619352101,0.8869818269952736,-0.1133127484200107,0,0.6058092033130379,0,0,0,1,0,0,0.1864646628691975,0,0,1,0,0,0,-0.1733355054584742,0,0,0,1,0,0,1,0,0,0,0,2,Graduate
1,0.8992785454846383,0,0,0,1,1,0,0,-0.3008130582498372,-2.5285596421889753,-1.9860682178113245,-1.5212573894487618,-2.1971023927998017,-0.1992730314841147,-0.2824423108896146,-2.8383365740470685,-2.0426298922341317,-1.471526880526303,-1.963488622985818,-0.199440991148615,1.476924272807967,1.1370048489905784,-1.7896667428492534,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,-1.9109376563757776,-1.724523809575654,0.1420792050497829,0,0.6058092033130379,0,0,0,1,0,0,0.8200435173494817,0,0,0,1,0,0,1.6612010403508315,0,0,0,0,1,0,0,1,0,0,0,1,Enrolled
1,-0.7374206456078659,1,0,0,1,1,1,0,-0.3008130582498372,-0.109105147316254,-0.5501920153441094,0.4180498886958897,0.2118151018025453,-0.1992730314841147,-0.2824423108896146,-0.1057260041908648,-0.2693577879869185,0.1871652616079112,0.3780636243198223,-0.199440991148615,-0.2876384574425296,0.1243864731841758,0.7657608350016585,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.8272466619352101,0.4517308875667858,0.3266204875569889,1,0.6058092033130379,0,0,0,1,0,0,0.8200435173494817,0,0,0,1,0,0,-0.1733355054584742,0,0,0,1,0,0,0,1,0,0,0,2,Graduate
0,0.3122767258944997,0,0,0,1,1,0,0,-0.3008130582498372,-0.5123475631283743,0.646371486711903,-0.2283858706856607,0.0741626735395542,-0.1992730314841147,-0.2824423108896146,-0.5611610991668988,-0.016033201665888,-0.1445731668189316,0.3876601499235341,-0.199440991148615,1.476924272807967,1.1370048489905784,-1.7896667428492534,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.2796097982730127,0.3646806996810882,0.574597835926047,2,1.8004158070379674,0,0,0,0,0,1,0.8200435173494817,0,0,0,1,0,0,-0.1733355054584742,0,0,0,1,0,0,1,0,0,0,0,0,Dropout
1,0.968337583083478,1,0,0,1,1,0,0,-0.3008130582498372,-0.109105147316254,-0.5501920153441094,0.4180498886958897,0.4871199583285279,-0.1992730314841147,-0.2824423108896146,-0.1057260041908648,-0.016033201665888,-1.13978845209946,-0.0441835022434897,-0.199440991148615,-0.2876384574425296,0.1243864731841758,0.7657608350016585,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.8272466619352101,-1.289272870147166,-0.8959655090532507,5,1.8004158070379674,0,0,0,0,0,1,0.8200435173494817,0,0,0,1,0,0,-0.1733355054584742,0,0,0,1,0,0,1,0,0,0,0,1,Enrolled
1,0.7611604702869585,0,0,0,1,1,1,0,-0.3008130582498372,-0.109105147316254,-0.5501920153441094,0.4180498886958897,0.6247723865915191,-0.1992730314841147,-0.2824423108896146,-0.1057260041908648,-0.522682374307949,0.518903690034754,0.3396775219049759,-0.199440991148615,0.3130637486001926,-0.5265824826913685,0.7877903830865802,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.8272466619352101,0.8869818269952736,-0.4346123027852355,0,-1.1861007022743564,1,0,0,0,0,0,-0.4471141916110865,0,1,0,0,0,0,-0.1733355054584742,0,0,0,1,0,0,1,0,0,0,0,2,Graduate
1,0.0360405754991403,1,0,0,1,1,0,0,-0.3008130582498372,-0.5123475631283743,-0.5501920153441094,0.0948320090051144,0.8174857861597069,-0.1992730314841147,-0.2824423108896146,-0.5611610991668988,-0.7760069606289794,0.1871652616079112,0.9538551605425208,-0.199440991148615,-1.0009723271182625,0.1243864731841758,1.545606837207885,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8272466619352101,0.8869818269952736,0.3496881478703896,0,0.6058092033130379,0,0,0,1,0,0,2.08720122631005,0,0,0,0,0,1,-0.1733355054584742,0,0,0,1,0,0,1,0,0,0,0,0,Dropout
1,0.0015110566997204,0,0,0,1,1,1,0,-0.3008130582498372,0.6973796843079865,-0.0715666145217044,0.741267768386665,0.3868303320226343,-0.1992730314841147,-0.2824423108896146,0.8051441857612031,-0.016033201665888,0.8506421184615969,0.4383846424002956,-0.199440991148615,0.4256954122332026,1.7879738048661231,-0.7498720732409514,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.4849736221463366,0.5605436224239077,0.1420792050497829,2,0.6058092033130379,0,0,0,1,0,0,0.1864646628691975,0,0,1,0,0,0,-0.1733355054584742,0,0,0,1,0,0,1,0,0,0,0,2,Graduate
